,Brand A,Brand B,Brand C,margin,Profit per customer
151,0.2816377482490304,0.23195859921550874,0.48640365253546086,0.5999999999999996,0.29184219152127633
152,0.21214461405105517,0.1802609078250441,0.6075944781239009,0.40000000000000036,0.24303779124956057
153,0.4103793950406629,0.41773970558413775,0.17188089937519926,2.7,0.464078428313038
154,0.3918028230857734,0.3776680866221586,0.23052909029206803,2.4000000000000004,0.5532698167009633
155,0.35255800768603723,0.3342098769498651,0.3132321153640978,2.2,0.6891106538010152
156,0.37634719258215565,0.3485879883803784,0.27506481903746566,1.5,0.4125972285561985
157,0.34628567440072633,0.30053173683168183,0.35318258876759195,1.1999999999999993,0.4238191065211101
158,0.29030323085921106,0.2511539555390786,0.4585428136017108,1.0,0.4585428136017108
159,0.3419342849169492,0.3133729416220744,0.3446927734609761,0.6999999999999993,0.24128494142268303
160,0.30382305709996277,0.2629862467470611,0.433190696152976,0.3999999999999986,0.1732762784611898
161,0.2420839683967077,0.21519796309831818,0.5427180685049742,0.1999999999999993,0.10854361370099445
162,0.41128194124767814,0.39517359171913335,0.1935444670331882,2.0,0.3870889340663764
163,0.39948187459271445,0.3622255096663905,0.2382926157408946,1.7000000000000002,0.40509744675952086
164,0.3738439910705398,0.3284153899376418,0.29774061899181875,1.5,0.4466109284877281
165,0.3852863825077432,0.3378858598662668,0.27682775762599016,0.7999999999999998,0.22146220610079206
166,0.36381343528000454,0.2976733681615706,0.3385131965584252,0.5,0.1692565982792126
167,0.3223526967929788,0.2564505675303576,0.42119673567666327,0.2999999999999998,0.1263590207029989
168,0.35741567257033086,0.30948854128331754,0.3330957861463516,0.0,0.0
169,0.328358395812407,0.266400681500568,0.4052409226870248,-0.2999999999999998,-0.12157227680610735
170,0.2794125073333241,0.22444192907710753,0.4961455635895684,-0.5,-0.2480727817947842
171,0.4097901950587187,0.3839505068946553,0.20625929804662588,0.40000000000000036,0.08250371921865042
172,0.39497726865363025,0.34698979229820526,0.2580329390481643,0.10000000000000053,0.02580329390481657
173,0.36332644055323016,0.30928022860434573,0.3273933308424245,-0.09999999999999964,-0.03273933308424233
174,0.37999807499428145,0.3205840093022373,0.29941791570348086,-0.8000000000000007,-0.2395343325627849
175,0.3540168397867923,0.2757909015138793,0.3701922586993281,-1.1000000000000005,-0.4072114845692611
176,0.30527805845218375,0.23094528365623407,0.46377665789158207,-1.3000000000000007,-0.602909655259057
177,0.34925072219970327,0.28938963061417106,0.3613596471861256,-1.5999999999999996,-0.5781754354978008
178,0.31531602155388766,0.24186950514074163,0.4428144733053706,-1.8999999999999995,-0.8413474992802039
179,0.258949730492438,0.19717294091576734,0.5438773285917946,-2.0999999999999996,-1.1421423900427685
180,0.411532584284669,0.3936356515722516,0.19483176414307918,0.20000000000000018,0.03896635282861587
181,0.39838763137712596,0.36003180163596354,0.24158056698691033,-0.09999999999999964,-0.024158056698690946
182,0.36879795876282734,0.3248799762385178,0.3063220649986549,-0.2999999999999998,-0.0918966194995964
183,0.3861768828776238,0.3370542968523579,0.2767688202700182,-1.0,-0.2767688202700182
184,0.36452890748743905,0.2968968052301794,0.33857428728238165,-1.2999999999999998,-0.44014657346709607
185,0.32114255334062436,0.25594129686606787,0.42291614979330744,-1.5,-0.6343742246899612
186,0.35852218322564444,0.30861009463526323,0.3328677221390921,-1.7999999999999998,-0.5991618998503657
187,0.3301130311542425,0.26600833029710247,0.40387863854865486,-2.0999999999999996,-0.8481451409521751
188,0.28066159551458475,0.22528870578342028,0.49404969870199505,-2.3,-1.1363143070145885
189,0.4015067732396694,0.37166773534659786,0.22682549141373287,1.5,0.3402382371205993
190,0.38589147110146943,0.3347101822503777,0.2793983466481526,1.2000000000000002,0.3352780159777832
191,0.35381961258535843,0.2977108000270349,0.3484695873876071,1.0,0.3484695873876071
192,0.36876789110276104,0.3073636426832828,0.32386846621395654,0.2999999999999998,0.0971605398641869
193,0.34142508456858006,0.26268527609858694,0.39588963933283305,0.0,0.0
194,0.2916374838664057,0.21910364761472942,0.4892588685188648,-0.20000000000000018,-0.09785177370377304
195,0.33550574558137564,0.2773168006378756,0.38717745378074864,-0.5,-0.19358872689037432
196,0.30031437586033244,0.23028068440963168,0.4694049397300362,-0.7999999999999998,-0.37552395178402886
197,0.24370169417417997,0.18701330514799386,0.5692850006778265,-1.0,-0.5692850006778265
198,0.3983909919664997,0.35831067172591086,0.24329833630758976,-0.09999999999999964,-0.024329833630758888
199,0.3791025593544285,0.31673175252960184,0.30416568811597006,-0.39999999999999947,-0.12166627524638786
200,0.3399145296848051,0.27583874642782513,0.3842467238873696,-0.5999999999999996,-0.2305480343324216
201,0.3606590154068831,0.28739981687628713,0.35194116771682965,-1.3000000000000007,-0.4575235180318788
202,0.3279708912526885,0.23790891353046476,0.43412019521684686,-1.6000000000000005,-0.6945923123469552
203,0.2700524648836986,0.19124739831285084,0.5387001368034496,-1.8000000000000007,-0.9696602462462097
204,0.3244689475482732,0.2546614065937556,0.4208696458579712,-2.0999999999999996,-0.8838262563017394
205,0.28337280986803726,0.20319234131216696,0.5134348488197955,-2.3999999999999995,-1.232243637167509
206,0.21909468742764754,0.15815738807184831,0.6227479245005036,-2.5999999999999996,-1.6191446037013093
207,0.40178223039148214,0.37019914532029635,0.2280186242882211,-0.2999999999999998,-0.06840558728646629
208,0.38494198367632265,0.33271551749000905,0.2823424988336683,-0.5999999999999996,-0.16940549930020088
209,0.3492864807717595,0.29471893009466826,0.35599458913357224,-0.7999999999999998,-0.28479567130685773
210,0.37012205026938455,0.3072174201900963,0.32266052954051916,-1.5,-0.48399079431077874
211,0.34296482194580086,0.26301932395713434,0.3940158540970648,-1.7999999999999998,-0.7092285373747166
212,0.2919116448039665,0.22031512096805766,0.4877732342279755,-2.0,-0.975546468455951
213,0.33757578505286995,0.27737719866669747,0.38504701628043264,-2.3,-0.885608137444995
214,0.303176579199324,0.2312189985680627,0.4656044222326132,-2.5999999999999996,-1.2105714978047941
215,0.24683854708330838,0.18987961127659414,0.5632818416400973,-2.8,-1.5771891565922724
216,0.38761043293599273,0.34686017665292684,0.2655293904110802,-0.5,-0.1327646952055401
217,0.36740101224024446,0.30711064175143366,0.3254883460083217,-0.7999999999999998,-0.26039067680665734
218,0.327576661277026,0.2680338560328125,0.40438948269016106,-1.0,-0.40438948269016106
219,0.3463000621409654,0.2771372024726017,0.3765627353864332,-1.7000000000000002,-0.6401566501569365
220,0.31209916606813476,0.23031208390831728,0.4575887500235479,-2.0,-0.9151775000470957
221,0.2544266926173814,0.18662325505319663,0.5589500523294223,-2.2,-1.2296901151247293
222,0.30920780308575646,0.24685610526745244,0.4439360916467911,-2.5,-1.1098402291169778
223,0.267822047722863,0.19839113082448365,0.5337868214526532,-2.8,-1.494603100067429
224,0.20548848987880997,0.1563247219215244,0.6381867881996662,-3.0,-1.9145603645989988
225,0.3818146178327093,0.33106443599252366,0.28712094617476697,-2.0999999999999996,-0.6029539869670105
226,0.35639787019412567,0.2858708449389056,0.35773128486696865,-2.3999999999999995,-0.8585550836807245
227,0.30857688777305414,0.24330214411960735,0.4481209681073383,-2.5999999999999996,-1.1651145170790795
228,0.33374569745738736,0.25434278490193846,0.41191151764067446,-3.3000000000000007,-1.359308008214226
229,0.2928920206068013,0.20278438080478214,0.5043235985884164,-3.5999999999999996,-1.8155649549182986
230,0.22738980061788958,0.15748071112227927,0.6151294882598313,-3.8000000000000007,-2.3374920553873593
231,0.2935652034934513,0.2216522234675162,0.4847825730390322,-4.1,-1.987608549460032
232,0.24490162830862913,0.16925555583054705,0.5858428158608241,-4.4,-2.577708389787626
233,0.17606119972916287,0.12722616280689927,0.6967126374639375,-4.6,-3.2048781323341125
234,0.38655231421740005,0.34546773512071444,0.2679799506618855,-2.3,-0.6163538865223366
235,0.3647289329184902,0.3046342854731323,0.3306367816083777,-2.5999999999999996,-0.8596556321817819
236,0.32231395595259765,0.26546485455226504,0.4122211894951373,-2.8,-1.1542193305863844
237,0.34693080835581414,0.27782177462327917,0.3752474170209068,-3.5,-1.313365959573174
238,0.3129943158059775,0.2315083051535458,0.4554973790404765,-3.8000000000000007,-1.730890040353811
239,0.2550755511750849,0.18952563579600018,0.5553988130289155,-4.0,-2.221595252115662
240,0.3106244436324771,0.24790952908102154,0.44146602728650153,-4.300000000000001,-1.898303917331957
241,0.26975789626831914,0.20046498038313873,0.5297771233485422,-4.600000000000001,-2.436974767403295
242,0.20851971727813473,0.1609803168921587,0.630499965829706,-4.800000000000001,-3.0263998359825894
